 (1.024000000000000000e+03+0.000000000000000000e+00j)
 (7.377983501591305640e+02+0.000000000000000000e+00j)
 (2.560000000000000000e+02+0.000000000000000000e+00j)
 (2.951192972053160446e+01+0.000000000000000000e+00j)
 (3.528063033072027060e-31+0.000000000000000000e+00j)
 (6.022834045980065554e-01+0.000000000000000000e+00j)
 (3.865615323131464278e-32+0.000000000000000000e+00j)
 (6.692003736200549668e-02+0.000000000000000000e+00j)
 (1.929512561541928853e-31+0.000000000000000000e+00j)
 (1.382628460652207507e-02+0.000000000000000000e+00j)
 (3.544171515504880808e-31+0.000000000000000000e+00j)
 (4.008707689390981176e-03+0.000000000000000000e+00j)
 (8.033250242980777484e-32+0.000000000000000000e+00j)
 (1.443074222855148100e-03+0.000000000000000000e+00j)
 (1.740177840291118603e-31+0.000000000000000000e+00j)
 (6.041532272052483905e-04+0.000000000000000000e+00j)
 (1.972152263052529951e-31+0.000000000000000000e+00j)
 (2.828022932949991481e-04+0.000000000000000000e+00j)
 (1.210304553104239740e-31+0.000000000000000000e+00j)
 (1.442661057194903357e-04+0.000000000000000000e+00j)
 (3.210113098699744671e-32+0.000000000000000000e+00j)
 (7.879889946672682195e-05+0.000000000000000000e+00j)
 (1.775596193502297964e-32+0.000000000000000000e+00j)
 (4.550212432711303649e-05+0.000000000000000000e+00j)
 (1.185866283285440744e-32+0.000000000000000000e+00j)
 (2.751639255843913660e-05+0.000000000000000000e+00j)
 (1.827082582113977941e-31+0.000000000000000000e+00j)
 (1.730045018808165137e-05+0.000000000000000000e+00j)
 (6.048579936117282124e-32+0.000000000000000000e+00j)
 (1.124527320061872699e-05+0.000000000000000000e+00j)
 (3.302521984256004824e-31+0.000000000000000000e+00j)
 (7.522580464285148614e-06+0.000000000000000000e+00j)
 (1.972152263052529514e-31+0.000000000000000000e+00j)
 (5.160071536971310497e-06+0.000000000000000000e+00j)
 (6.588567430442908693e-31+0.000000000000000000e+00j)
 (3.618479145905319622e-06+0.000000000000000000e+00j)
