 (3.200000000000000000e+01+0.000000000000000000e+00j)
 (-1.554312234475219157e-15-2.716244374424235275e+01j)
 (-1.600000000000000000e+01+2.243439520953243852e-15j)
 (9.436895709313830594e-16+5.432488354385272444e+00j)
 (-4.989223156650869597e-16-3.223085885275011535e-16j)
 (2.723515857283587138e-16+7.760692009080160103e-01j)
 (-1.405408546371444504e-16-1.374933504180317707e-16j)
 (1.292368989602721285e-16+2.586890746862060553e-01j)
 (-7.409743981262386943e-17+4.329674647908402123e-16j)
 (2.272487753529617294e-16+1.175852227387526594e-01j)
 (-9.867904124039604563e-17-5.870941988900625238e-16j)
 (6.505213034913026604e-17+6.331435610816066317e-02j)
 (-2.407837816070370646e-16-1.495181358391765762e-16j)
 (-2.471980953266950110e-16+3.798781676873715790e-02j)
 (2.508265335555287359e-16+3.333224176283813628e-16j)
 (5.924080670460796227e-16+2.457952862048514570e-02j)
 (-3.140184917367550333e-16-3.140184917367550333e-16j)
 (-5.963111948670274387e-16+1.681672659274090556e-02j)
 (3.699827745160237196e-17+3.459213534548542607e-16j)
 (-1.863743534502582122e-16+1.201108262062543404e-02j)
 (-8.297390697610029717e-17-1.587969198319630615e-16j)
 (1.059265522518337832e-16+8.876874419902921337e-03j)
 (8.308105315835833309e-17-1.041801350600056407e-16j)
 (-2.173283254747193638e-16+6.745526245380195282e-03j)
 (-6.907594464249926527e-17-8.418537108429696984e-17j)
 (4.933119884809045175e-18+5.245606977122774933e-03j)
 (3.968055330068216338e-16-1.589138986576377896e-16j)
 (-1.605161316364789315e-16+4.159380986166289103e-03j)
 (1.882409244585480950e-16+1.582755626120596544e-16j)
 (4.092050049503415110e-16+3.353397262571007620e-03j)
 (5.242904120576763329e-16+2.353120529212060157e-16j)
 (1.995609623731131599e-17+2.742732299056025065e-03j)
 (0.000000000000000000e+00-4.440892098500626162e-16j)
 (-3.569261314458060941e-16+2.271579084463340968e-03j)
 (-1.495031195428423544e-16+7.978129857875524768e-16j)
 (-1.088810031718567828e-16+1.902230045474342587e-03j)
 (4.464185679517524643e-17-2.090180615551493165e-16j)
 (-4.179599374931619593e-17+1.608579806589885766e-03j)
 (6.363223189239261102e-16+3.025939238030076918e-16j)
 (-8.478460988836644674e-17+1.372163457877497664e-03j)
 (-3.838312743997277171e-16+3.586142849972406051e-16j)
 (4.111294638065032814e-16+1.179668955115611420e-03j)
 (3.556804392453684231e-17+3.721152188603246066e-16j)
